Date,Open,High,Low,Close,Volume
2009.03.31 00:00,1.31969,1.33417,1.31735,1.32486,45425
2009.04.01 00:00,1.32496,1.32858,1.31657,1.32468,44081
2009.04.02 00:00,1.32465,1.35160,1.32226,1.34599,43791
2009.04.03 00:00,1.34608,1.34940,1.33646,1.34835,40167
2009.04.06 00:00,1.34991,1.35807,1.33567,1.34160,30721
2009.04.07 00:00,1.34149,1.34169,1.32265,1.32720,32857
2009.04.08 00:00,1.32723,1.33079,1.31472,1.32800,32092
2009.04.09 00:00,1.32805,1.33352,1.31260,1.31677,31031
2009.04.10 00:00,1.31670,1.31878,1.30886,1.31875,8466
2009.04.13 00:00,1.31859,1.33914,1.31250,1.33678,15556
2009.04.14 00:00,1.33670,1.33789,1.32251,1.32583,29014
2009.04.15 00:00,1.32581,1.32966,1.31462,1.32263,30834
2009.04.16 00:00,1.32265,1.32663,1.31260,1.31847,31529
2009.04.17 00:00,1.31841,1.31968,1.30167,1.30432,29257
2009.04.20 00:00,1.30579,1.30579,1.28881,1.29201,29720
2009.04.21 00:00,1.29205,1.29933,1.28960,1.29481,28944
2009.04.22 00:00,1.29476,1.30376,1.28848,1.30047,45333
2009.04.23 00:00,1.30045,1.31603,1.29790,1.31423,46677
2009.04.24 00:00,1.31426,1.33007,1.31121,1.32407,49519
2009.04.27 00:00,1.32442,1.32453,1.29987,1.30363,56685
2009.04.28 00:00,1.30356,1.31651,1.29643,1.31474,59033
2009.04.29 00:00,1.31475,1.33398,1.31200,1.32691,64743
2009.04.30 00:00,1.32687,1.33853,1.31915,1.32286,66271
2009.05.01 00:00,1.32281,1.33274,1.32178,1.32743,36089
2009.05.04 00:00,1.32683,1.34246,1.32119,1.34049,49381
2009.05.05 00:00,1.34052,1.34373,1.32830,1.33288,62879
2009.05.06 00:00,1.33296,1.33742,1.32456,1.33335,67460
2009.05.07 00:00,1.33334,1.34695,1.32519,1.33886,71863
2009.05.08 00:00,1.33890,1.36501,1.33414,1.36324,58469
2009.05.11 00:00,1.36453,1.36666,1.35569,1.35806,51197
2009.05.12 00:00,1.35807,1.37072,1.35629,1.36482,61185
2009.05.13 00:00,1.36491,1.37208,1.35656,1.35995,66195
2009.05.14 00:00,1.35990,1.36646,1.35252,1.36380,60334
2009.05.15 00:00,1.36389,1.36497,1.34613,1.34950,64693
2009.05.18 00:00,1.34763,1.35626,1.34233,1.35603,51697
2009.05.19 00:00,1.35600,1.36671,1.35298,1.36296,65286
2009.05.20 00:00,1.36300,1.38291,1.35834,1.37797,66825
2009.05.21 00:00,1.37793,1.39228,1.37280,1.38902,72051
2009.05.22 00:00,1.38906,1.39535,1.38893,1.39514,65753
2009.05.25 00:00,1.40160,1.40458,1.39580,1.40158,32496
2009.05.26 00:00,1.40153,1.40221,1.38592,1.39841,59923
2009.05.27 00:00,1.39842,1.39997,1.38234,1.38240,65146
2009.05.28 00:00,1.38241,1.39827,1.37926,1.39408,62066
2009.05.29 00:00,1.39412,1.41681,1.39246,1.41560,61270
2009.06.01 00:00,1.41437,1.42458,1.40988,1.41583,61247
2009.06.02 00:00,1.41587,1.43306,1.41013,1.43021,70397
2009.06.03 00:00,1.43013,1.43380,1.41085,1.41605,78747
2009.06.04 00:00,1.41603,1.42411,1.40699,1.41789,76176
2009.06.05 00:00,1.41795,1.42665,1.39316,1.39676,77038
2009.06.08 00:00,1.39681,1.40015,1.38053,1.38988,72365
2009.06.09 00:00,1.38986,1.40997,1.38514,1.40648,77311
2009.06.10 00:00,1.40651,1.41435,1.39150,1.39833,77060
2009.06.11 00:00,1.39829,1.41773,1.39431,1.41080,64818
2009.06.12 00:00,1.41070,1.41281,1.39349,1.40156,60956
2009.06.15 00:00,1.39940,1.40009,1.37557,1.38025,66520
2009.06.16 00:00,1.38027,1.39333,1.37476,1.38370,76971
2009.06.17 00:00,1.38374,1.39847,1.38060,1.39417,73840
2009.06.18 00:00,1.39413,1.40012,1.38707,1.38999,66059
