Date,Open,High,Low,Close,Volume,Adj Close,Date,instrument_id,frequency
1996-01-29,3737.800049,3741.699951,3727.5,3734.600098,0,3734.600098,1996-01-29,3,3600
1996-01-30,3736.600098,3743.100098,3713.899902,3735.300049,0,3735.300049,1996-01-30,3,3600
1996-01-31,3756.600098,3759.300049,3739.199951,3759.300049,0,3759.300049,1996-01-31,3,3600
1996-02-01,3753.300049,3754.699951,3744.5,3752.800049,0,3752.800049,1996-02-01,3,3600
1996-02-02,3757.100098,3782.600098,3748.399902,3781.300049,0,3781.300049,1996-02-02,3,3600
1996-02-05,3763.300049,3764.699951,3743.100098,3746.600098,0,3746.600098,1996-02-05,3,3600
1996-02-06,3751.300049,3753.600098,3741.600098,3747.5,0,3747.5,1996-02-06,3,3600
1996-02-07,3757.100098,3758.0,3726.0,3726.100098,0,3726.100098,1996-02-07,3,3600
1996-02-08,3731.100098,3735.399902,3705.5,3708.399902,0,3708.399902,1996-02-08,3,3600
1996-02-09,3718.899902,3720.5,3692.399902,3716.300049,0,3716.300049,1996-02-09,3,3600
1996-02-12,3709.300049,3729.0,3697.399902,3726.600098,0,3726.600098,1996-02-12,3,3600
1996-02-13,3742.699951,3750.399902,3734.100098,3747.600098,0,3747.600098,1996-02-13,3,3600
1996-02-14,3753.600098,3753.600098,3744.699951,3745.0,0,3745.0,1996-02-14,3,3600
1996-02-15,3744.600098,3779.800049,3744.199951,3779.800049,0,3779.800049,1996-02-15,3,3600
1996-02-16,3774.300049,3791.600098,3763.800049,3770.899902,0,3770.899902,1996-02-16,3,3600
1996-02-19,3755.899902,3755.899902,3740.699951,3744.300049,0,3744.300049,1996-02-19,3,3600
1996-02-20,3753.0,3753.5,3702.699951,3714.600098,0,3714.600098,1996-02-20,3,3600
1996-02-21,3688.699951,3725.600098,3688.699951,3725.600098,0,3725.600098,1996-02-21,3,3600
1996-02-22,3731.100098,3741.399902,3723.5,3740.0,0,3740.0,1996-02-22,3,3600
1996-02-23,3753.899902,3755.100098,3738.600098,3740.300049,0,3740.300049,1996-02-23,3,3600
1996-02-26,3732.0,3732.600098,3699.800049,3704.199951,0,3704.199951,1996-02-26,3,3600
1996-02-27,3702.699951,3723.199951,3697.800049,3715.899902,0,3715.899902,1996-02-27,3,3600
1996-02-28,3719.399902,3738.199951,3719.399902,3738.199951,0,3738.199951,1996-02-28,3,3600
1996-02-29,3734.800049,3737.699951,3708.600098,3727.600098,0,3727.600098,1996-02-29,3,3600
1996-03-01,3729.5,3763.699951,3729.5,3752.699951,0,3752.699951,1996-03-01,3,3600
1996-03-04,3758.699951,3769.899902,3757.699951,3768.600098,0,3768.600098,1996-03-04,3,3600
1996-03-05,3786.399902,3792.5,3771.899902,3777.100098,0,3777.100098,1996-03-05,3,3600
1996-03-06,3778.600098,3780.699951,3757.100098,3758.899902,0,3758.899902,1996-03-06,3,3600
1996-03-07,3761.399902,3768.899902,3755.199951,3758.199951,0,3758.199951,1996-03-07,3,3600
1996-03-08,3761.0,3770.399902,3686.199951,3710.300049,0,3710.300049,1996-03-08,3,3600
1996-03-11,3649.0,3674.5,3629.100098,3674.5,0,3674.5,1996-03-11,3,3600
1996-03-12,3707.800049,3707.800049,3637.899902,3639.5,0,3639.5,1996-03-12,3,3600
1996-03-13,3646.600098,3661.199951,3636.600098,3640.300049,0,3640.300049,1996-03-13,3,3600
1996-03-14,3653.699951,3681.800049,3647.800049,3681.800049,0,3681.800049,1996-03-14,3,3600
1996-03-15,3679.100098,3683.399902,3639.100098,3644.800049,0,3644.800049,1996-03-15,3,3600
1996-03-18,3647.699951,3670.199951,3647.399902,3669.600098,0,3669.600098,1996-03-18,3,3600
1996-03-19,3697.300049,3706.399902,3685.100098,3693.0,0,3693.0,1996-03-19,3,3600
1996-03-20,3685.899902,3694.199951,3674.0,3685.399902,0,3685.399902,1996-03-20,3,3600
1996-03-21,3689.800049,3702.300049,3689.800049,3698.300049,0,3698.300049,1996-03-21,3,3600
1996-03-22,3699.199951,3707.699951,3682.100098,3707.0,0,3707.0,1996-03-22,3,3600
1996-03-25,3705.100098,3705.300049,3681.399902,3681.899902,0,3681.899902,1996-03-25,3,3600
1996-03-26,3680.100098,3680.199951,3651.100098,3660.899902,0,3660.899902,1996-03-26,3,3600
1996-03-27,3668.899902,3676.600098,3665.899902,3672.399902,0,3672.399902,1996-03-27,3,3600
1996-03-28,3658.100098,3672.600098,3650.0,3672.600098,0,3672.600098,1996-03-28,3,3600
1996-03-29,3692.199951,3699.699951,3679.300049,3699.699951,0,3699.699951,1996-03-29,3,3600
1996-04-01,3692.100098,3720.0,3692.100098,3718.399902,0,3718.399902,1996-04-01,3,3600
1996-04-02,3730.300049,3733.0,3716.300049,3728.5,0,3728.5,1996-04-02,3,3600
1996-04-03,3734.199951,3736.300049,3719.800049,3725.100098,0,3725.100098,1996-04-03,3,3600
1996-04-04,3734.600098,3759.899902,3734.600098,3755.600098,0,3755.600098,1996-04-04,3,3600
1996-04-09,3726.5,3758.600098,3726.199951,3758.600098,0,3758.600098,1996-04-09,3,3600
1996-04-10,3761.800049,3775.100098,3757.600098,3767.399902,0,3767.399902,1996-04-10,3,3600
1996-04-11,3748.899902,3761.5,3742.100098,3744.199951,0,3744.199951,1996-04-11,3,3600
1996-04-12,3757.600098,3767.100098,3750.100098,3766.800049,0,3766.800049,1996-04-12,3,3600
1996-04-15,3775.0,3790.600098,3774.899902,3790.5,0,3790.5,1996-04-15,3,3600
1996-04-16,3799.0,3825.300049,3798.800049,3825.300049,0,3825.300049,1996-04-16,3,3600
1996-04-17,3839.699951,3839.699951,3804.399902,3805.600098,0,3805.600098,1996-04-17,3,3600
1996-04-18,3791.399902,3828.300049,3791.399902,3820.699951,0,3820.699951,1996-04-18,3,3600
1996-04-19,3824.800049,3857.100098,3824.800049,3857.100098,0,3857.100098,1996-04-19,3,3600
1996-04-22,3854.199951,3858.899902,3847.300049,3852.699951,0,3852.699951,1996-04-22,3,3600
1996-04-23,3839.800049,3844.800049,3827.600098,3833.0,0,3833.0,1996-04-23,3,3600
1996-04-24,3840.699951,3843.800049,3817.600098,3817.600098,0,3817.600098,1996-04-24,3,3600
1996-04-25,3804.199951,3820.800049,3802.899902,3819.300049,0,3819.300049,1996-04-25,3,3600
1996-04-26,3826.100098,3837.199951,3826.0,3832.800049,0,3832.800049,1996-04-26,3,3600
1996-04-29,3834.5,3834.5,3802.800049,3809.199951,0,3809.199951,1996-04-29,3,3600
1996-04-30,3816.899902,3820.100098,3810.0,3817.899902,0,3817.899902,1996-04-30,3,3600
1996-05-01,3816.899902,3817.199951,3803.399902,3806.0,0,3806.0,1996-05-01,3,3600
1996-05-02,3810.800049,3829.399902,3773.399902,3776.399902,0,3776.399902,1996-05-02,3,3600
1996-05-03,3753.100098,3758.199951,3734.600098,3751.600098,0,3751.600098,1996-05-03,3,3600
1996-05-07,3744.300049,3755.399902,3721.199951,3723.0,0,3723.0,1996-05-07,3,3600
1996-05-08,3718.600098,3733.699951,3707.300049,3707.300049,0,3707.300049,1996-05-08,3,3600
1996-05-09,3723.5,3732.600098,3721.199951,3728.300049,0,3728.300049,1996-05-09,3,3600
1996-05-10,3727.199951,3757.199951,3727.100098,3754.399902,0,3754.399902,1996-05-10,3,3600
1996-05-13,3751.800049,3760.899902,3738.0,3739.199951,0,3739.199951,1996-05-13,3,3600
1996-05-14,3750.899902,3761.899902,3746.600098,3759.699951,0,3759.699951,1996-05-14,3,3600
1996-05-15,3770.699951,3776.399902,3765.699951,3776.199951,0,3776.199951,1996-05-15,3,3600
1996-05-16,3767.800049,3770.899902,3740.199951,3753.600098,0,3753.600098,1996-05-16,3,3600
1996-05-17,3760.199951,3791.399902,3751.0,3789.600098,0,3789.600098,1996-05-17,3,3600
1996-05-20,3795.199951,3799.300049,3775.800049,3778.199951,0,3778.199951,1996-05-20,3,3600
1996-05-21,3795.600098,3795.699951,3782.0,3789.399902,0,3789.399902,1996-05-21,3,3600
1996-05-22,3783.600098,3783.600098,3763.100098,3764.199951,0,3764.199951,1996-05-22,3,3600
1996-05-23,3776.899902,3780.100098,3741.0,3747.0,0,3747.0,1996-05-23,3,3600
1996-05-24,3746.800049,3752.199951,3733.0,3752.100098,0,3752.100098,1996-05-24,3,3600
1996-05-28,3755.0,3770.600098,3755.0,3760.199951,0,3760.199951,1996-05-28,3,3600
1996-05-29,3752.300049,3775.800049,3751.699951,3775.699951,0,3775.699951,1996-05-29,3,3600
1996-05-30,3767.0,3770.699951,3741.0,3746.699951,0,3746.699951,1996-05-30,3,3600
1996-05-31,3753.899902,3766.5,3745.0,3747.800049,0,3747.800049,1996-05-31,3,3600
1996-06-03,3737.0,3747.800049,3730.100098,3739.199951,0,3739.199951,1996-06-03,3,3600
1996-06-04,3743.899902,3755.199951,3735.199951,3755.199951,0,3755.199951,1996-06-04,3,3600
1996-06-05,3759.199951,3760.0,3745.399902,3753.399902,0,3753.399902,1996-06-05,3,3600
1996-06-06,3757.0,3774.699951,3756.5,3760.300049,0,3760.300049,1996-06-06,3,3600
1996-06-07,3755.300049,3755.5,3694.800049,3706.800049,0,3706.800049,1996-06-07,3,3600
1996-06-10,3726.800049,3737.300049,3719.5,3728.800049,0,3728.800049,1996-06-10,3,3600
1996-06-11,3729.899902,3755.699951,3720.300049,3755.699951,0,3755.699951,1996-06-11,3,3600
1996-06-12,3752.899902,3769.199951,3746.0,3769.199951,0,3769.199951,1996-06-12,3,3600
1996-06-13,3763.199951,3766.199951,3753.699951,3761.699951,0,3761.699951,1996-06-13,3,3600
1996-06-14,3760.699951,3770.699951,3744.699951,3753.600098,0,3753.600098,1996-06-14,3,3600
1996-06-17,3755.899902,3767.699951,3752.100098,3761.5,0,3761.5,1996-06-17,3,3600
1996-06-18,3763.5,3764.199951,3752.800049,3756.399902,0,3756.399902,1996-06-18,3,3600
1996-06-19,3748.699951,3756.699951,3747.699951,3753.199951,0,3753.199951,1996-06-19,3,3600
1996-06-20,3756.100098,3756.5,3726.899902,3727.5,0,3727.5,1996-06-20,3,3600
1996-06-21,3726.5,3738.300049,3722.300049,3722.300049,0,3722.300049,1996-06-21,3,3600
1996-06-24,3729.699951,3729.699951,3710.800049,3710.800049,0,3710.800049,1996-06-24,3,3600
1996-06-25,3710.199951,3710.300049,3679.100098,3679.5,0,3679.5,1996-06-25,3,3600
1996-06-26,3687.800049,3696.300049,3685.199951,3695.5,0,3695.5,1996-06-26,3,3600
1996-06-27,3687.100098,3691.5,3671.600098,3678.800049,0,3678.800049,1996-06-27,3,3600
1996-06-28,3692.800049,3712.600098,3691.300049,3711.0,0,3711.0,1996-06-28,3,3600
1996-07-01,3710.399902,3725.600098,3708.199951,3725.600098,0,3725.600098,1996-07-01,3,3600
1996-07-02,3744.100098,3744.300049,3725.600098,3725.699951,0,3725.699951,1996-07-02,3,3600
1996-07-03,3729.300049,3729.399902,3713.699951,3714.100098,0,3714.100098,1996-07-03,3,3600
1996-07-04,3719.800049,3760.699951,3717.5,3760.600098,0,3760.600098,1996-07-04,3,3600
1996-07-05,3769.399902,3790.0,3729.600098,3743.199951,0,3743.199951,1996-07-05,3,3600
1996-07-08,3723.600098,3752.100098,3723.300049,3741.5,0,3741.5,1996-07-08,3,3600
1996-07-09,3744.300049,3757.600098,3744.199951,3752.300049,0,3752.300049,1996-07-09,3,3600
1996-07-10,3757.5,3773.199951,3757.5,3765.800049,0,3765.800049,1996-07-10,3,3600
1996-07-11,3768.899902,3777.199951,3748.899902,3749.0,0,3749.0,1996-07-11,3,3600
1996-07-12,3737.600098,3745.800049,3715.300049,3728.300049,0,3728.300049,1996-07-12,3,3600
1996-07-15,3721.100098,3724.600098,3695.5,3698.300049,0,3698.300049,1996-07-15,3,3600
1996-07-16,3648.199951,3653.0,3612.600098,3632.300049,0,3632.300049,1996-07-16,3,3600
1996-07-17,3648.300049,3668.800049,3645.399902,3658.199951,0,3658.199951,1996-07-17,3,3600
1996-07-18,3662.600098,3693.399902,3662.600098,3693.399902,0,3693.399902,1996-07-18,3,3600
1996-07-19,3711.5,3726.899902,3706.699951,3710.5,0,3710.5,1996-07-19,3,3600
1996-07-22,3706.899902,3707.300049,3672.199951,3681.300049,0,3681.300049,1996-07-22,3,3600
1996-07-23,3681.800049,3708.5,3681.800049,3708.399902,0,3708.399902,1996-07-23,3,3600
1996-07-24,3677.600098,3679.100098,3643.699951,3668.800049,0,3668.800049,1996-07-24,3,3600
1996-07-25,3672.600098,3686.899902,3670.300049,3684.699951,0,3684.699951,1996-07-25,3,3600
1996-07-26,3685.100098,3690.5,3668.899902,3673.300049,0,3673.300049,1996-07-26,3,3600
1996-07-29,3675.5,3684.399902,3675.0,3678.800049,0,3678.800049,1996-07-29,3,3600
1996-07-30,3666.0,3677.800049,3661.199951,3668.5,0,3668.5,1996-07-30,3,3600
1996-07-31,3680.800049,3704.300049,3677.0,3703.199951,0,3703.199951,1996-07-31,3,3600
1996-08-01,3709.300049,3735.100098,3697.699951,3734.399902,0,3734.399902,1996-08-01,3,3600
1996-08-02,3750.300049,3770.699951,3734.100098,3770.600098,0,3770.600098,1996-08-02,3,3600
1996-08-05,3777.800049,3790.600098,3773.800049,3788.300049,0,3788.300049,1996-08-05,3,3600
1996-08-06,3783.100098,3791.399902,3775.399902,3788.399902,0,3788.399902,1996-08-06,3,3600
1996-08-07,3794.699951,3815.800049,3794.699951,3811.100098,0,3811.100098,1996-08-07,3,3600
1996-08-08,3815.0,3816.5,3802.600098,3811.399902,0,3811.399902,1996-08-08,3,3600
1996-08-09,3812.600098,3812.699951,3793.899902,3810.699951,0,3810.699951,1996-08-09,3,3600
1996-08-12,3796.399902,3811.5,3792.399902,3803.300049,0,3803.300049,1996-08-12,3,3600
1996-08-13,3811.899902,3826.399902,3811.800049,3823.399902,0,3823.399902,1996-08-13,3,3600
1996-08-14,3814.399902,3831.699951,3813.100098,3830.300049,0,3830.300049,1996-08-14,3,3600
1996-08-15,3837.300049,3843.300049,3831.800049,3837.399902,0,3837.399902,1996-08-15,3,3600
1996-08-16,3842.899902,3873.100098,3842.800049,3872.899902,0,3872.899902,1996-08-16,3,3600
1996-08-19,3877.100098,3877.899902,3861.199951,3863.699951,0,3863.699951,1996-08-19,3,3600
1996-08-20,3867.199951,3884.800049,3866.699951,3883.199951,0,3883.199951,1996-08-20,3,3600
1996-08-21,3894.199951,3894.399902,3870.600098,3872.100098,0,3872.100098,1996-08-21,3,3600
1996-08-22,3871.0,3891.899902,3867.0,3891.100098,0,3891.100098,1996-08-22,3,3600
1996-08-23,3907.600098,3911.600098,3896.399902,3907.5,0,3907.5,1996-08-23,3,3600
1996-08-27,3889.699951,3908.800049,3885.899902,3905.699951,0,3905.699951,1996-08-27,3,3600
1996-08-28,3908.600098,3922.100098,3908.600098,3918.699951,0,3918.699951,1996-08-28,3,3600
1996-08-29,3915.899902,3921.100098,3883.800049,3885.0,0,3885.0,1996-08-29,3,3600
1996-08-30,3866.699951,3881.699951,3865.899902,3867.600098,0,3867.600098,1996-08-30,3,3600
1996-09-02,3873.699951,3885.300049,3873.699951,3884.399902,0,3884.399902,1996-09-02,3,3600
1996-09-03,3877.100098,3877.100098,3835.800049,3855.899902,0,3855.899902,1996-09-03,3,3600
1996-09-04,3874.300049,3884.100098,3872.100098,3872.699951,0,3872.699951,1996-09-04,3,3600
1996-09-05,3873.100098,3887.600098,3870.199951,3887.199951,0,3887.199951,1996-09-05,3,3600
1996-09-06,3872.199951,3893.0,3856.800049,3893.0,0,3893.0,1996-09-06,3,3600
1996-09-09,3903.600098,3916.399902,3901.0,3910.800049,0,3910.800049,1996-09-09,3,3600
1996-09-10,3929.399902,3933.600098,3914.100098,3916.100098,0,3916.100098,1996-09-10,3,3600
1996-09-11,3914.100098,3914.100098,3899.5,3905.600098,0,3905.600098,1996-09-11,3,3600
1996-09-12,3915.100098,3932.800049,3913.0,3932.600098,0,3932.600098,1996-09-12,3,3600
1996-09-13,3936.899902,3970.5,3929.0,3967.899902,0,3967.899902,1996-09-13,3,3600
1996-09-16,3976.699951,3980.800049,3972.199951,3977.199951,0,3977.199951,1996-09-16,3,3600
1996-09-17,3985.800049,3986.699951,3965.5,3972.300049,0,3972.300049,1996-09-17,3,3600
1996-09-18,3965.399902,3971.300049,3952.0,3955.699951,0,3955.699951,1996-09-18,3,3600
1996-09-19,3950.899902,3987.699951,3950.699951,3974.300049,0,3974.300049,1996-09-19,3,3600
1996-09-20,3976.399902,3994.100098,3963.300049,3964.100098,0,3964.100098,1996-09-20,3,3600
1996-09-23,3952.0,3952.300049,3914.899902,3919.699951,0,3919.699951,1996-09-23,3,3600
1996-09-24,3926.199951,3933.399902,3904.300049,3910.5,0,3910.5,1996-09-24,3,3600
1996-09-25,3917.699951,3938.800049,3917.699951,3935.699951,0,3935.699951,1996-09-25,3,3600
1996-09-26,3936.399902,3941.800049,3926.199951,3933.199951,0,3933.199951,1996-09-26,3,3600
1996-09-27,3936.5,3954.600098,3936.5,3946.399902,0,3946.399902,1996-09-27,3,3600
1996-09-30,3947.600098,3954.0,3934.399902,3953.699951,0,3953.699951,1996-09-30,3,3600
1996-10-01,3954.699951,3992.199951,3954.699951,3992.199951,0,3992.199951,1996-10-01,3,3600
1996-10-02,4004.199951,4016.399902,4001.5,4015.100098,0,4015.100098,1996-10-02,3,3600
1996-10-03,4015.399902,4024.300049,3994.600098,4000.0,0,4000.0,1996-10-03,3,3600
1996-10-04,3994.600098,4025.100098,3982.199951,4024.800049,0,4024.800049,1996-10-04,3,3600
1996-10-07,4042.899902,4046.800049,4030.300049,4031.5,0,4031.5,1996-10-07,3,3600
1996-10-08,4023.300049,4037.899902,3995.300049,4035.600098,0,4035.600098,1996-10-08,3,3600
1996-10-09,4025.5,4037.899902,4007.199951,4009.300049,0,4009.300049,1996-10-09,3,3600
1996-10-10,3999.399902,4009.899902,3981.199951,3994.699951,0,3994.699951,1996-10-10,3,3600
1996-10-11,3995.0,4028.100098,3994.899902,4028.100098,0,4028.100098,1996-10-11,3,3600
1996-10-14,4020.600098,4040.0,4017.0,4038.699951,0,4038.699951,1996-10-14,3,3600
1996-10-15,4050.100098,4063.199951,4043.399902,4050.800049,0,4050.800049,1996-10-15,3,3600
1996-10-16,4039.300049,4040.300049,4021.699951,4024.399902,0,4024.399902,1996-10-16,3,3600
1996-10-17,4032.899902,4044.300049,4031.100098,4042.100098,0,4042.100098,1996-10-17,3,3600
1996-10-18,4054.5,4061.399902,4048.0,4053.100098,0,4053.100098,1996-10-18,3,3600
1996-10-21,4059.399902,4073.199951,4056.399902,4073.100098,0,4073.100098,1996-10-21,3,3600
1996-10-22,4066.300049,4069.5,4055.899902,4057.199951,0,4057.199951,1996-10-22,3,3600
1996-10-23,4059.0,4060.199951,4019.699951,4028.399902,0,4028.399902,1996-10-23,3,3600
1996-10-24,4027.300049,4035.699951,3999.399902,3999.399902,0,3999.399902,1996-10-24,3,3600
1996-10-25,3988.0,4023.300049,3981.800049,4022.399902,0,4022.399902,1996-10-25,3,3600
1996-10-28,4020.199951,4037.600098,4020.199951,4025.300049,0,4025.300049,1996-10-28,3,3600
1996-10-29,4005.0,4009.399902,3988.899902,3993.5,0,3993.5,1996-10-29,3,3600
1996-10-30,4006.800049,4010.800049,3957.699951,3963.899902,0,3963.899902,1996-10-30,3,3600
1996-10-31,3952.600098,3979.100098,3951.899902,3979.100098,0,3979.100098,1996-10-31,3,3600
1996-11-01,3982.699951,3988.0,3941.899902,3948.5,0,3948.5,1996-11-01,3,3600
1996-11-04,3955.800049,3956.199951,3924.699951,3928.100098,0,3928.100098,1996-11-04,3,3600
1996-11-05,3921.0,3930.399902,3911.0,3921.100098,0,3921.100098,1996-11-05,3,3600
1996-11-06,3946.199951,3946.5,3911.699951,3935.699951,0,3935.699951,1996-11-06,3,3600
1996-11-07,3952.899902,3953.0,3898.199951,3900.399902,0,3900.399902,1996-11-07,3,3600
1996-11-08,3907.300049,3923.399902,3906.399902,3910.800049,0,3910.800049,1996-11-08,3,3600
1996-11-11,3907.5,3914.699951,3896.5,3914.399902,0,3914.399902,1996-11-11,3,3600
1996-11-12,3921.800049,3934.600098,3920.399902,3934.300049,0,3934.300049,1996-11-12,3,3600
1996-11-13,3934.5,3939.5,3922.899902,3926.899902,0,3926.899902,1996-11-13,3,3600
1996-11-14,3935.100098,3940.300049,3904.399902,3926.100098,0,3926.100098,1996-11-14,3,3600
1996-11-15,3938.100098,3958.399902,3929.600098,3958.199951,0,3958.199951,1996-11-15,3,3600
1996-11-18,3960.100098,3966.399902,3952.199951,3962.100098,0,3962.100098,1996-11-18,3,3600
1996-11-19,3966.600098,3978.399902,3954.100098,3978.100098,0,3978.100098,1996-11-19,3,3600
1996-11-20,3989.0,3989.0,3961.300049,3962.800049,0,3962.800049,1996-11-20,3,3600
1996-11-21,3961.399902,3966.0,3947.300049,3953.800049,0,3953.800049,1996-11-21,3,3600
1996-11-22,3959.0,4018.699951,3959.0,4018.699951,0,4018.699951,1996-11-22,3,3600
1996-11-25,4030.699951,4055.300049,4029.5,4054.600098,0,4054.600098,1996-11-25,3,3600
1996-11-26,4092.800049,4094.399902,4068.199951,4068.399902,0,4068.399902,1996-11-26,3,3600
1996-11-27,4066.199951,4085.0,4040.0,4049.199951,0,4049.199951,1996-11-27,3,3600
1996-11-28,4040.199951,4050.199951,4038.0,4050.199951,0,4050.199951,1996-11-28,3,3600
1996-11-29,4051.800049,4067.800049,4051.5,4058.0,0,4058.0,1996-11-29,3,3600
1996-12-02,4055.899902,4055.899902,4033.199951,4038.5,0,4038.5,1996-12-02,3,3600
1996-12-03,4043.399902,4066.699951,4043.399902,4061.5,0,4061.5,1996-12-03,3,3600
1996-12-04,4055.699951,4055.800049,4038.199951,4045.199951,0,4045.199951,1996-12-04,3,3600
1996-12-05,4044.100098,4076.0,4043.800049,4051.199951,0,4051.199951,1996-12-05,3,3600
1996-12-06,3993.5,3994.399902,3882.699951,3963.0,0,3963.0,1996-12-06,3,3600
1996-12-09,3988.100098,4011.600098,3987.399902,4011.600098,0,4011.600098,1996-12-09,3,3600
1996-12-10,4033.399902,4043.199951,4025.0,4035.699951,0,4035.699951,1996-12-10,3,3600
1996-12-11,4008.800049,4008.800049,3963.800049,3982.5,0,3982.5,1996-12-11,3,3600
1996-12-12,3987.699951,4009.899902,3983.0,3990.699951,0,3990.699951,1996-12-12,3,3600
1996-12-13,3968.899902,3972.399902,3933.899902,3972.399902,0,3972.399902,1996-12-13,3,3600
1996-12-16,3981.100098,3993.800049,3976.600098,3993.800049,0,3993.800049,1996-12-16,3,3600
1996-12-17,3978.399902,3990.399902,3970.800049,3979.600098,0,3979.600098,1996-12-17,3,3600
1996-12-18,3988.399902,4018.300049,3988.399902,4018.199951,0,4018.199951,1996-12-18,3,3600
1996-12-19,4021.300049,4051.300049,4018.199951,4051.300049,0,4051.300049,1996-12-19,3,3600
1996-12-20,4096.399902,4100.0,4069.0,4077.600098,0,4077.600098,1996-12-20,3,3600
1996-12-23,4076.300049,4087.199951,4066.699951,4087.199951,0,4087.199951,1996-12-23,3,3600
1996-12-24,4086.300049,4093.100098,4086.300049,4092.5,0,4092.5,1996-12-24,3,3600
1996-12-27,4096.5,4102.899902,4088.600098,4091.0,0,4091.0,1996-12-27,3,3600
1996-12-30,4095.300049,4115.700195,4095.300049,4115.700195,0,4115.700195,1996-12-30,3,3600
1996-12-31,4111.600098,4123.200195,4109.100098,4118.5,0,4118.5,1996-12-31,3,3600
1997-01-02,4079.899902,4095.300049,4057.100098,4057.399902,0,4057.399902,1997-01-02,3,3600
1997-01-03,4072.699951,4089.5,4068.199951,4089.5,0,4089.5,1997-01-03,3,3600
1997-01-06,4105.200195,4108.0,4096.200195,4106.5,0,4106.5,1997-01-06,3,3600
1997-01-07,4103.5,4105.899902,4076.800049,4078.800049,0,4078.800049,1997-01-07,3,3600
1997-01-08,4089.800049,4098.399902,4082.600098,4087.5,0,4087.5,1997-01-08,3,3600
1997-01-09,4060.399902,4087.0,4050.5,4087.0,0,4087.0,1997-01-09,3,3600
1997-01-10,4096.399902,4096.399902,4036.899902,4056.600098,0,4056.600098,1997-01-10,3,3600
1997-01-13,4087.899902,4107.299805,4078.600098,4107.299805,0,4107.299805,1997-01-13,3,3600
